date,city,temp_c,rain_mm,humidity_pct,pressure_hpa,wind_kmh,aqi
2024-02-20,Mumbai,23.3,0.0,48.0,1017.0,4.3,111.0
2024-02-21,Mumbai,24.1,5.7,68.0,1004.9,15.1,125.0
2024-02-22,Mumbai,25.2,0.7,46.0,1007.3,1.4,94.0
2024-02-23,Mumbai,21.9,0.0,57.0,1015.3,3.7,89.0
2024-02-24,Mumbai,25.3,0.7,70.0,1013.2,3.8,71.0
2024-02-25,Mumbai,24.0,1.3,49.0,1011.5,9.2,108.0
2024-02-26,Mumbai,23.9,0.0,64.0,1009.2,6.7,111.0
2024-02-27,Mumbai,26.2,3.1,64.0,1011.6,5.6,119.0
2024-02-28,Mumbai,30.8,0.3,56.0,1006.7,0.2,114.0
2024-02-29,Mumbai,25.8,0.0,41.0,1018.6,9.8,105.0
2024-03-01,Mumbai,26.2,0.2,64.0,1004.5,7.0,124.0
2024-03-02,Mumbai,25.2,2.5,54.0,1001.9,4.0,85.0
2024-03-03,Mumbai,24.2,0.2,49.0,1009.3,7.1,110.0
2024-03-04,Mumbai,25.8,2.3,62.0,1014.2,10.6,113.0
2024-03-05,Mumbai,27.9,0.4,48.0,1006.7,0.4,101.0
2024-03-06,Mumbai,25.8,0.7,61.0,1008.2,0.2,134.0
2024-03-07,Mumbai,27.0,1.3,49.0,1004.4,2.4,111.0
2024-03-08,Mumbai,25.3,0.5,57.0,1008.0,3.1,128.0
2024-03-09,Mumbai,29.7,2.6,45.0,1004.3,6.7,119.0
2024-03-10,Mumbai,23.1,0.2,50.0,1004.2,4.3,100.0
2024-03-11,Mumbai,26.8,2.3,46.0,1002.3,12.0,138.0
2024-03-12,Mumbai,26.7,0.1,47.0,1005.8,5.5,123.0
2024-03-13,Mumbai,26.4,0.0,54.0,1014.9,11.6,103.0
2024-03-14,Mumbai,24.2,2.5,51.0,1007.5,5.9,101.0
2024-03-15,Mumbai,24.2,0.2,54.0,1008.3,6.5,84.0
2024-03-16,Mumbai,25.7,0.1,61.0,1016.1,13.3,100.0
2024-03-17,Mumbai,26.3,0.1,51.0,1004.9,14.1,99.0
2024-03-18,Mumbai,24.3,0.0,39.0,1003.4,4.8,107.0
2024-03-19,Mumbai,24.6,0.5,50.0,1009.2,3.3,95.0
2024-03-20,Mumbai,27.3,0.4,52.0,1002.3,8.7,113.0
2024-03-21,Mumbai,28.1,0.1,59.0,1008.3,1.5,101.0
2024-03-22,Mumbai,25.6,0.2,59.0,1011.3,5.4,74.0
2024-03-23,Mumbai,25.4,0.1,58.0,1002.6,0.5,93.0
2024-03-24,Mumbai,25.4,2.6,50.0,1004.7,7.4,86.0
2024-03-25,Mumbai,30.6,1.4,56.0,1013.1,7.0,79.0
2024-03-26,Mumbai,27.5,4.7,41.0,1002.4,14.3,97.0
2024-03-27,Mumbai,26.7,0.7,60.0,1003.7,8.6,118.0
2024-03-28,Mumbai,28.5,0.0,54.0,1007.2,4.0,81.0
2024-03-29,Mumbai,30.6,0.1,55.0,1004.9,6.6,65.0
2024-03-30,Mumbai,28.9,0.2,48.0,1002.8,1.2,98.0
2024-03-31,Mumbai,24.8,2.7,51.0,1012.1,7.2,155.0
2024-04-01,Mumbai,27.0,0.2,46.0,1003.6,6.0,90.0
2024-04-02,Mumbai,26.6,2.9,55.0,1007.0,8.9,106.0
2024-04-03,Mumbai,26.7,0.1,41.0,1004.1,11.2,93.0
2024-04-04,Mumbai,25.4,1.1,58.0,1004.7,2.0,116.0
2024-04-05,Mumbai,26.8,2.0,54.0,1000.2,8.5,126.0
2024-04-06,Mumbai,25.7,0.2,65.0,1008.9,10.3,97.0
2024-04-07,Mumbai,28.1,0.2,50.0,1003.6,1.6,121.0
2024-04-08,Mumbai,27.7,1.1,50.0,1010.0,15.6,80.0
2024-04-09,Mumbai,25.4,0.3,52.0,1000.5,3.8,103.0
2024-04-10,Mumbai,25.0,0.5,51.0,1003.1,18.1,76.0
2024-04-11,Mumbai,27.0,0.1,50.0,1006.7,10.5,102.0
2024-04-12,Mumbai,28.9,0.0,42.0,1005.1,11.4,87.0
2024-04-13,Mumbai,28.7,7.2,42.0,1002.1,8.2,103.0
2024-04-14,Mumbai,27.9,0.1,46.0,1004.0,11.6,78.0
2024-04-15,Mumbai,22.8,6.4,48.0,999.4,2.3,102.0
2024-04-16,Mumbai,27.4,5.6,42.0,1004.5,3.4,100.0
2024-04-17,Mumbai,27.0,5.7,42.0,994.0,1.8,87.0
2024-04-18,Mumbai,27.8,1.8,48.0,1004.8,9.4,82.0
2024-04-19,Mumbai,26.4,0.4,55.0,1009.2,3.8,75.0
2024-04-20,Mumbai,27.7,10.1,49.0,1007.4,10.4,89.0
2024-04-21,Mumbai,27.4,1.7,55.0,1007.1,9.7,103.0
2024-04-22,Mumbai,32.9,0.1,57.0,1002.1,1.0,93.0
2024-04-23,Mumbai,29.8,0.5,56.0,1005.5,10.2,98.0
2024-04-24,Mumbai,28.4,0.4,47.0,1002.0,8.2,118.0
2024-04-25,Mumbai,28.7,1.2,47.0,1003.1,7.9,89.0
2024-04-26,Mumbai,28.6,0.7,37.0,1003.0,9.1,100.0
2024-04-27,Mumbai,29.2,3.2,45.0,990.3,6.9,109.0
2024-04-28,Mumbai,28.3,0.0,53.0,1006.7,7.1,103.0
2024-04-29,Mumbai,29.0,9.7,42.0,1004.8,11.8,100.0
2024-04-30,Mumbai,30.8,10.5,60.0,1006.2,2.5,95.0
2024-05-01,Mumbai,30.5,7.4,60.0,999.2,1.6,128.0
2024-05-02,Mumbai,29.7,4.1,47.0,1005.5,3.6,91.0
2024-05-03,Mumbai,31.4,0.3,57.0,1004.6,11.7,85.0
2024-05-04,Mumbai,29.7,2.3,40.0,994.0,5.5,102.0
2024-05-05,Mumbai,27.9,1.9,43.0,995.8,15.6,121.0
2024-05-06,Mumbai,26.7,27.4,47.0,1002.7,6.9,117.0
2024-05-07,Mumbai,28.4,0.6,50.0,999.8,3.8,91.0
2024-05-08,Mumbai,29.5,1.8,49.0,1002.2,5.0,105.0
2024-05-09,Mumbai,30.3,2.9,44.0,999.7,8.2,99.0
2024-05-10,Mumbai,31.5,1.0,64.0,1007.9,13.0,91.0
2024-05-11,Mumbai,28.9,0.4,52.0,994.7,6.2,101.0
2024-05-12,Mumbai,28.6,1.9,52.0,996.7,2.4,100.0
2024-05-13,Mumbai,31.2,12.9,55.0,998.1,10.8,91.0
2024-05-14,Mumbai,31.9,0.4,52.0,996.6,14.0,119.0
2024-05-15,Mumbai,29.3,2.4,49.0,999.5,4.5,81.0
2024-05-16,Mumbai,30.6,1.7,46.0,1001.6,9.6,112.0
2024-05-17,Mumbai,32.4,0.4,39.0,996.4,8.3,125.0
2024-05-18,Mumbai,30.7,20.4,61.0,1002.9,3.2,124.0
2024-05-19,Mumbai,30.2,0.4,44.0,1006.5,4.9,91.0
2024-05-20,Mumbai,27.0,8.6,39.0,1005.6,8.3,82.0
2024-05-21,Mumbai,32.5,0.0,45.0,1009.1,7.1,56.0
2024-05-22,Mumbai,31.5,2.5,39.0,1005.6,5.9,84.0
2024-05-23,Mumbai,30.7,0.0,65.0,1001.1,1.7,128.0
2024-05-24,Mumbai,29.8,2.1,53.0,1008.0,8.3,55.0
2024-05-25,Mumbai,28.6,4.7,61.0,1003.8,4.0,55.0
2024-05-26,Mumbai,30.5,2.6,61.0,1008.2,7.4,98.0
2024-05-27,Mumbai,30.5,6.1,55.0,1000.2,4.3,94.0
2024-05-28,Mumbai,32.5,3.7,55.0,992.8,7.9,49.0
2024-05-29,Mumbai,28.9,0.0,46.0,996.4,10.4,81.0
2024-05-30,Mumbai,33.2,1.4,51.0,1001.5,8.1,87.0
2024-05-31,Mumbai,30.9,0.7,47.0,1002.9,10.0,53.0
2024-06-01,Mumbai,32.8,3.9,52.0,999.9,0.7,98.0
2024-06-02,Mumbai,29.4,0.0,46.0,1004.5,9.1,56.0
2024-06-03,Mumbai,31.6,0.3,61.0,996.2,8.3,100.0
2024-06-04,Mumbai,33.0,1.5,57.0,997.9,4.2,83.0
2024-06-05,Mumbai,31.3,2.2,51.0,1004.3,6.3,66.0
2024-06-06,Mumbai,28.8,1.6,40.0,1000.7,5.6,49.0
2024-06-07,Mumbai,30.7,0.3,57.0,1000.8,7.3,72.0
2024-06-08,Mumbai,32.1,8.3,58.0,1005.8,5.1,76.0
2024-06-09,Mumbai,29.0,0.1,52.0,1004.6,3.2,75.0
2024-06-10,Mumbai,29.0,4.3,43.0,997.3,9.3,66.0
2024-06-11,Mumbai,31.7,1.1,55.0,1001.1,4.1,72.0
2024-06-12,Mumbai,29.9,10.8,60.0,993.7,8.2,91.0
2024-06-13,Mumbai,32.5,0.5,39.0,1000.2,5.9,59.0
2024-06-14,Mumbai,29.6,1.6,57.0,1001.7,9.2,71.0
2024-06-15,Mumbai,28.5,0.1,40.0,993.5,7.4,83.0
2024-06-16,Mumbai,30.3,3.8,53.0,1006.2,5.7,74.0
2024-06-17,Mumbai,33.9,0.3,65.0,1007.8,9.2,89.0
2024-06-18,Mumbai,30.2,0.1,54.0,1002.0,10.7,101.0
2024-06-19,Mumbai,31.6,3.8,56.0,1003.7,3.2,66.0
2024-06-20,Mumbai,32.0,2.9,51.0,1005.9,7.1,76.0
2024-06-21,Mumbai,30.1,2.4,53.0,999.4,4.3,20.0
2024-06-22,Mumbai,33.4,2.7,70.0,1004.1,2.0,65.0
2024-06-23,Mumbai,32.0,0.8,63.0,1001.5,12.9,83.0
2024-06-24,Mumbai,32.4,9.0,51.0,994.1,11.3,50.0
2024-06-25,Mumbai,29.0,13.6,51.0,996.5,2.3,94.0
2024-06-26,Mumbai,29.0,0.7,54.0,997.8,1.9,36.0
2024-06-27,Mumbai,27.4,8.2,70.0,1004.1,10.7,94.0
2024-06-28,Mumbai,31.5,1.9,56.0,1000.4,4.2,60.0
2024-06-29,Mumbai,31.5,15.3,62.0,1003.8,5.5,50.0
2024-06-30,Mumbai,33.0,0.1,52.0,998.2,1.9,59.0
2024-07-01,Mumbai,34.2,12.1,45.0,995.1,6.4,63.0
2024-07-02,Mumbai,31.5,0.1,64.0,1008.0,12.1,49.0
2024-07-03,Mumbai,31.4,7.4,54.0,1010.5,4.9,42.0
2024-07-04,Mumbai,32.6,1.5,49.0,1001.5,6.4,57.0
2024-07-05,Mumbai,34.4,1.2,50.0,999.3,14.8,83.0
2024-07-06,Mumbai,30.6,2.0,50.0,1004.6,10.9,73.0
2024-07-07,Mumbai,32.9,2.4,51.0,995.8,13.4,90.0
2024-07-08,Mumbai,31.5,0.0,44.0,999.3,9.8,54.0
2024-07-09,Mumbai,31.4,1.0,64.0,994.5,12.4,58.0
2024-07-10,Mumbai,33.2,0.3,58.0,1001.9,0.5,58.0
2024-07-11,Mumbai,30.7,2.0,63.0,1001.1,3.3,67.0
2024-07-12,Mumbai,30.2,4.6,53.0,998.6,0.5,72.0
2024-07-13,Mumbai,33.0,0.3,58.0,997.6,17.0,95.0
2024-07-14,Mumbai,31.9,12.5,57.0,994.3,7.8,76.0
2024-07-15,Mumbai,31.5,2.8,65.0,997.0,6.4,66.0
2024-07-16,Mumbai,31.7,2.4,62.0,1005.0,3.6,87.0
2024-07-17,Mumbai,32.7,3.2,59.0,998.9,2.4,48.0
2024-07-18,Mumbai,31.3,2.7,52.0,1005.1,5.7,38.0
2024-07-19,Mumbai,33.1,13.6,48.0,997.0,17.1,73.0
2024-07-20,Mumbai,32.6,5.7,51.0,1000.0,6.6,64.0
2024-07-21,Mumbai,34.3,2.2,53.0,998.6,7.2,63.0
2024-07-22,Mumbai,33.9,0.5,53.0,999.4,0.6,77.0
2024-07-23,Mumbai,33.3,0.1,49.0,1003.4,6.7,54.0
2024-07-24,Mumbai,31.5,4.5,69.0,992.6,8.7,58.0
2024-07-25,Mumbai,32.0,7.2,60.0,1003.4,6.6,66.0
2024-07-26,Mumbai,30.9,6.2,43.0,1003.3,9.7,71.0
2024-07-27,Mumbai,36.4,3.2,50.0,1000.6,3.2,77.0
2024-07-28,Mumbai,31.5,2.6,48.0,1001.0,8.4,61.0
2024-07-29,Mumbai,32.7,6.9,60.0,999.9,11.0,63.0
2024-07-30,Mumbai,34.0,0.1,66.0,1003.4,9.5,20.0
2024-07-31,Mumbai,29.6,1.1,51.0,1001.0,8.7,80.0
2024-08-01,Mumbai,30.4,1.9,63.0,997.6,6.5,29.0
2024-08-02,Mumbai,31.1,0.3,57.0,1001.5,2.5,57.0
2024-08-03,Mumbai,30.1,0.6,67.0,1004.7,9.5,103.0
2024-08-04,Mumbai,29.6,0.1,69.0,1002.5,5.2,51.0
2024-08-05,Mumbai,30.8,0.2,61.0,1001.2,2.7,28.0
2024-08-06,Mumbai,33.7,6.6,64.0,1001.9,10.4,86.0
2024-08-07,Mumbai,32.7,3.1,59.0,999.3,0.3,46.0
2024-08-08,Mumbai,31.6,0.3,57.0,999.5,4.5,53.0
2024-08-09,Mumbai,31.6,3.7,51.0,994.1,10.5,53.0
2024-08-10,Mumbai,28.8,0.3,62.0,1000.7,11.2,69.0
2024-08-11,Mumbai,32.6,0.0,59.0,1005.3,5.3,69.0
2024-08-12,Mumbai,32.1,0.8,57.0,1000.0,7.3,53.0
2024-08-13,Mumbai,29.7,0.0,60.0,998.1,9.4,75.0
2024-08-14,Mumbai,31.7,0.5,59.0,1005.1,6.7,39.0
2024-08-15,Mumbai,31.0,5.7,53.0,1002.4,3.5,67.0
2024-08-16,Mumbai,30.5,0.5,57.0,1002.4,8.9,43.0
2024-08-17,Mumbai,29.7,0.1,69.0,1003.7,7.7,67.0
2024-08-18,Mumbai,30.1,0.0,59.0,1004.7,7.4,42.0
2024-08-19,Mumbai,29.7,1.1,71.0,1001.9,12.0,46.0
2024-08-20,Mumbai,31.9,2.8,53.0,998.9,8.3,81.0
2024-08-21,Mumbai,31.7,5.0,52.0,1008.9,4.9,34.0
2024-08-22,Mumbai,31.6,0.1,62.0,1002.5,7.7,33.0
2024-08-23,Mumbai,30.7,6.4,67.0,999.4,15.7,64.0
2024-08-24,Mumbai,30.3,3.9,57.0,1003.2,3.7,49.0
2024-08-25,Mumbai,34.2,0.4,66.0,1007.1,5.8,46.0
2024-08-26,Mumbai,27.9,8.8,68.0,997.2,3.4,51.0
2024-08-27,Mumbai,32.7,2.1,70.0,1007.7,8.6,92.0
2024-08-28,Mumbai,31.3,0.3,61.0,1002.3,1.3,35.0
2024-08-29,Mumbai,30.8,3.6,62.0,1010.5,9.0,48.0
2024-08-30,Mumbai,29.8,0.1,51.0,1005.5,10.4,56.0
2024-08-31,Mumbai,30.3,0.0,63.0,1002.7,3.5,36.0
2024-09-01,Mumbai,28.7,3.7,65.0,1008.0,3.1,53.0
2024-09-02,Mumbai,28.3,3.9,73.0,1008.1,0.3,62.0
2024-09-03,Mumbai,30.3,0.1,54.0,1002.0,7.2,37.0
2024-09-04,Mumbai,27.7,0.0,57.0,1004.3,1.9,73.0
2024-09-05,Mumbai,31.7,6.2,56.0,1001.6,4.1,33.0
2024-09-06,Mumbai,32.1,24.6,69.0,1007.1,5.1,51.0
2024-09-07,Mumbai,24.7,11.4,45.0,998.3,3.9,59.0
2024-09-08,Mumbai,27.7,8.3,56.0,1003.1,10.7,110.0
2024-09-09,Mumbai,30.6,6.4,78.0,995.8,14.1,22.0
2024-09-10,Mumbai,,1.0,,,2.6,
2024-09-11,Mumbai,30.2,0.1,54.0,995.6,3.3,99.0
2024-09-12,Mumbai,30.6,4.2,63.0,1000.2,8.1,43.0
2024-09-13,Mumbai,31.1,13.8,70.0,1005.3,2.2,73.0
2024-09-14,Mumbai,31.2,0.4,68.0,1003.1,4.6,57.0
2024-09-15,Mumbai,32.6,18.8,62.0,1002.8,7.9,28.0
2024-09-16,Mumbai,29.7,0.4,58.0,1000.9,13.2,61.0
2024-09-17,Mumbai,31.0,25.7,70.0,1002.9,12.3,38.0
2024-09-18,Mumbai,27.0,8.3,64.0,998.1,5.7,55.0
2024-09-19,Mumbai,29.3,3.2,70.0,1006.1,7.6,27.0
2024-09-20,Mumbai,27.5,0.9,67.0,1008.1,5.3,67.0
2024-09-21,Mumbai,31.6,4.8,61.0,1008.0,6.2,20.0
2024-09-22,Mumbai,33.1,0.5,75.0,1005.1,1.7,51.0
2024-09-23,Mumbai,30.1,0.5,61.0,1010.0,1.0,77.0
2024-09-24,Mumbai,27.1,0.2,68.0,1007.2,5.3,64.0
2024-09-25,Mumbai,28.9,1.5,60.0,1009.2,11.4,48.0
2024-09-26,Mumbai,29.1,3.0,63.0,1007.1,10.4,50.0
2024-09-27,Mumbai,29.3,3.3,63.0,1005.9,1.4,47.0
2024-09-28,Mumbai,30.7,0.1,60.0,1002.9,6.1,104.0
2024-09-29,Mumbai,30.4,1.8,67.0,995.9,4.1,54.0
2024-09-30,Mumbai,24.6,2.8,74.0,1008.5,8.3,55.0
2024-10-01,Mumbai,30.9,1.6,78.0,1005.7,2.0,42.0
2024-10-02,Mumbai,27.9,4.2,75.0,1013.8,11.1,47.0
2024-10-03,Mumbai,27.7,1.3,64.0,998.8,6.0,67.0
2024-10-04,Mumbai,30.8,2.7,76.0,1009.7,9.6,45.0
2024-10-05,Mumbai,28.0,1.0,68.0,1002.9,10.9,42.0
2024-10-06,Mumbai,26.2,0.2,78.0,1006.6,1.8,47.0
2024-10-07,Mumbai,26.2,3.0,57.0,1003.4,6.0,50.0
2024-10-08,Mumbai,28.3,2.6,76.0,1008.2,13.8,60.0
2024-10-09,Mumbai,29.6,5.3,61.0,1006.9,7.1,48.0
2024-10-10,Mumbai,30.5,6.3,74.0,1010.4,11.7,54.0
2024-10-11,Mumbai,27.8,2.1,62.0,1007.7,8.9,44.0
2024-10-12,Mumbai,27.2,1.2,72.0,1009.1,4.7,80.0
2024-10-13,Mumbai,30.5,2.9,64.0,1012.2,8.2,60.0
2024-10-14,Mumbai,27.1,2.4,53.0,1009.5,11.7,53.0
2024-10-15,Mumbai,30.1,1.9,59.0,1007.1,12.8,64.0
2024-10-16,Mumbai,28.1,0.1,64.0,1012.4,13.5,58.0
2024-10-17,Mumbai,28.0,0.1,66.0,1007.3,2.0,31.0
2024-10-18,Mumbai,27.2,1.8,50.0,1009.4,10.7,56.0
2024-10-19,Mumbai,28.0,8.2,57.0,1006.8,0.8,90.0
2024-10-20,Mumbai,26.7,0.5,61.0,1005.5,6.4,69.0
2024-10-21,Mumbai,26.3,0.0,64.0,996.7,6.0,82.0
2024-10-22,Mumbai,27.1,3.1,68.0,1010.9,9.8,49.0
2024-10-23,Mumbai,26.2,6.8,60.0,1004.0,8.4,34.0
2024-10-24,Mumbai,27.6,0.3,55.0,1011.3,12.6,49.0
2024-10-25,Mumbai,27.2,0.8,68.0,1015.4,4.2,86.0
2024-10-26,Mumbai,26.6,0.0,64.0,1003.6,10.8,44.0
2024-10-27,Mumbai,26.6,1.3,72.0,1012.1,8.7,48.0
2024-10-28,Mumbai,26.5,2.1,62.0,1008.5,7.0,83.0
2024-10-29,Mumbai,29.6,0.3,71.0,1010.7,1.6,59.0
2024-10-30,Mumbai,26.7,1.9,60.0,1004.5,9.5,60.0
2024-10-31,Mumbai,25.7,2.3,68.0,1009.2,8.4,71.0
2024-11-01,Mumbai,26.2,0.2,67.0,1009.8,10.5,66.0
2024-11-02,Mumbai,27.6,1.1,69.0,1014.7,6.8,59.0
2024-11-03,Mumbai,26.2,2.5,59.0,1017.5,5.8,69.0
2024-11-04,Mumbai,26.2,0.1,65.0,1010.7,8.7,52.0
2024-11-05,Mumbai,26.0,0.0,60.0,1008.2,9.1,65.0
2024-11-06,Mumbai,26.6,0.5,65.0,1018.1,10.1,78.0
2024-11-07,Mumbai,26.9,0.3,70.0,1009.3,15.5,47.0
2024-11-08,Mumbai,26.9,0.0,87.0,1009.6,4.2,63.0
2024-11-09,Mumbai,23.5,0.1,66.0,1010.3,16.0,47.0
2024-11-10,Mumbai,24.4,0.2,71.0,1011.7,6.3,81.0
2024-11-11,Mumbai,21.8,0.2,67.0,1012.7,11.3,79.0
2024-11-12,Mumbai,27.2,1.1,74.0,1007.9,3.3,85.0
2024-11-13,Mumbai,27.7,4.9,69.0,1009.8,16.0,87.0
2024-11-14,Mumbai,27.9,0.1,73.0,1017.4,3.0,88.0
2024-11-15,Mumbai,26.0,0.0,68.0,1016.4,11.8,82.0
2024-11-16,Mumbai,27.5,0.1,82.0,1012.1,2.5,56.0
2024-11-17,Mumbai,25.6,0.0,75.0,1011.5,1.9,87.0
2024-11-18,Mumbai,25.4,1.2,53.0,1009.7,10.6,54.0
2024-11-19,Mumbai,23.1,0.0,68.0,1014.5,10.9,113.0
2024-11-20,Mumbai,24.2,0.1,66.0,1008.7,3.8,77.0
2024-11-21,Mumbai,24.5,0.0,50.0,1011.2,17.8,83.0
2024-11-22,Mumbai,26.8,1.8,59.0,1009.1,5.5,50.0
2024-11-23,Mumbai,28.0,0.3,62.0,1008.5,14.0,92.0
2024-11-24,Mumbai,24.5,0.1,60.0,1011.1,2.4,94.0
2024-11-25,Mumbai,25.8,0.2,66.0,1011.0,2.7,45.0
2024-11-26,Mumbai,25.6,1.4,52.0,1008.9,7.4,64.0
2024-11-27,Mumbai,23.9,2.4,70.0,1010.9,2.4,66.0
2024-11-28,Mumbai,22.3,0.1,70.0,1011.4,9.0,63.0
2024-11-29,Mumbai,23.8,0.5,67.0,1009.4,2.7,100.0
2024-11-30,Mumbai,22.7,0.0,62.0,1008.8,7.8,115.0
2024-12-01,Mumbai,24.4,0.0,65.0,1010.8,4.5,57.0
2024-12-02,Mumbai,24.7,1.5,61.0,1014.0,2.7,96.0
2024-12-03,Mumbai,24.6,0.3,73.0,1015.6,7.9,72.0
2024-12-04,Mumbai,24.5,2.2,68.0,1012.2,6.0,102.0
2024-12-05,Mumbai,25.5,0.5,78.0,1010.5,5.0,34.0
2024-12-06,Mumbai,23.2,1.8,62.0,1011.4,10.6,71.0
2024-12-07,Mumbai,26.1,7.8,74.0,1018.9,8.3,101.0
2024-12-08,Mumbai,22.0,0.2,60.0,1015.1,8.7,66.0
2024-12-09,Mumbai,24.7,0.8,63.0,1008.1,13.0,101.0
2024-12-10,Mumbai,25.2,2.0,57.0,1011.5,6.7,71.0
2024-12-11,Mumbai,23.3,0.2,67.0,1009.7,10.7,101.0
2024-12-12,Mumbai,21.9,2.7,63.0,1010.4,5.1,91.0
2024-12-13,Mumbai,25.5,0.8,68.0,1005.4,9.7,74.0
2024-12-14,Mumbai,23.4,3.4,74.0,1011.9,9.4,68.0
2024-12-15,Mumbai,25.6,1.4,63.0,1006.7,4.5,79.0
2024-12-16,Mumbai,25.6,0.0,66.0,1009.7,0.2,104.0
2024-12-17,Mumbai,24.3,0.1,69.0,1017.7,1.2,83.0
2024-12-18,Mumbai,24.3,0.4,63.0,1015.7,2.8,72.0
2024-12-19,Mumbai,25.9,0.2,59.0,1008.7,9.5,144.0
2024-12-20,Mumbai,24.9,0.0,65.0,1008.0,6.4,56.0
2024-12-21,Mumbai,22.7,0.2,66.0,1008.5,5.7,81.0
2024-12-22,Mumbai,24.5,0.1,68.0,1004.8,9.1,95.0
2024-12-23,Mumbai,25.1,0.5,68.0,1008.3,10.3,67.0
2024-12-24,Mumbai,24.5,1.0,58.0,1011.0,13.2,86.0
2024-12-25,Mumbai,24.4,0.5,65.0,1008.1,4.3,79.0
2024-12-26,Mumbai,23.9,1.9,71.0,1014.9,9.5,60.0
2024-12-27,Mumbai,23.9,1.8,59.0,1011.9,10.2,95.0
2024-12-28,Mumbai,22.6,0.1,64.0,1010.0,2.7,67.0
2024-12-29,Mumbai,21.8,0.5,57.0,1018.7,7.5,74.0
2024-12-30,Mumbai,25.8,1.4,63.0,1014.8,2.9,111.0
